timestamp,turbine_id,wind_speed,wind_direction,power_output,date,hour,hourly_mean_output,hourly_std_dev_output,hourly_anomaly
2022-03-28 05:00:00,14,14.1,264.0,2.7,2022-03-28,5,3.1225806451612903,0.8577916131630707,False
2022-03-28 06:00:00,14,10.8,125.0,4.0,2022-03-28,6,3.170967741935484,0.7417068371385453,False
2022-03-28 07:00:00,14,14.0,339.0,1.5,2022-03-28,7,3.1870967741935483,0.9178750588483785,False
2022-03-28 08:00:00,14,10.7,310.0,2.8,2022-03-28,8,2.7096774193548385,0.7617326034375743,False
2022-03-28 09:00:00,14,10.5,115.0,3.8,2022-03-28,9,3.1838709677419357,0.8442340805698968,False
2022-03-28 10:00:00,14,12.5,189.0,3.1,2022-03-28,10,2.987096774193548,0.7994756346021938,False
2022-03-28 11:00:00,14,12.5,49.0,2.2,2022-03-28,11,3.012903225806452,0.8073586297236485,False
2022-03-28 12:00:00,14,11.0,71.0,1.5,2022-03-28,12,2.9129032258064513,0.9135067726382292,False
2022-03-28 13:00:00,14,14.4,109.0,4.0,2022-03-28,13,3.2,0.9208691546577069,False
2022-03-28 14:00:00,14,13.8,220.0,4.0,2022-03-28,14,3.074193548387097,0.8119801893870253,False
2022-03-28 15:00:00,14,9.2,249.0,3.1,2022-03-28,15,3.267741935483871,0.7913646849058462,False
2022-03-28 16:00:00,14,14.7,353.0,3.2,2022-03-28,16,3.041935483870968,0.826548725544311,False
2022-03-28 17:00:00,14,13.8,73.0,2.8,2022-03-28,17,2.9645161290322584,0.890149196145146,False
2022-03-28 18:00:00,14,14.3,328.0,3.8,2022-03-28,18,3.0677419354838706,0.8795404469661768,False
2022-03-28 19:00:00,14,10.8,359.0,4.0,2022-03-28,19,3.174193548387097,0.7903449634750149,False
2022-03-28 20:00:00,14,10.1,218.0,3.0,2022-03-28,20,2.851612903225807,0.9351901652398246,False
2022-03-28 21:00:00,14,10.0,341.0,4.2,2022-03-28,21,2.990322580645161,0.9041957158011303,False
2022-03-28 22:00:00,14,12.6,352.0,3.1,2022-03-28,22,3.0258064516129033,0.9476172722273777,False
2022-03-28 23:00:00,14,13.4,259.0,1.6,2022-03-28,23,3.261290322580645,0.9645991980627114,False
2022-03-29 00:00:00,14,9.3,293.0,2.4,2022-03-29,0,2.767741935483871,0.8336214555676911,False
2022-03-29 01:00:00,14,9.6,55.0,2.3,2022-03-29,1,2.7774193548387096,0.8313481731177597,False
2022-03-29 02:00:00,14,14.0,218.0,2.4,2022-03-29,2,2.929032258064516,0.8210536110742492,False
2022-03-29 03:00:00,14,10.3,302.0,2.6,2022-03-29,3,2.638709677419355,0.8550545477160462,False
2022-03-29 04:00:00,14,10.6,123.0,3.6,2022-03-29,4,3.106451612903226,0.7835540755093499,False
2022-03-29 05:00:00,14,10.3,84.0,2.1,2022-03-29,5,3.1225806451612903,0.8577916131630707,False
2022-03-29 06:00:00,14,10.9,159.0,2.8,2022-03-29,6,3.170967741935484,0.7417068371385453,False
2022-03-29 07:00:00,14,11.2,225.0,2.7,2022-03-29,7,3.1870967741935483,0.9178750588483785,False
2022-03-29 08:00:00,14,10.8,61.0,1.9,2022-03-29,8,2.7096774193548385,0.7617326034375743,False
2022-03-29 09:00:00,14,10.3,235.0,2.8,2022-03-29,9,3.1838709677419357,0.8442340805698968,False
2022-03-29 10:00:00,14,10.3,81.0,3.5,2022-03-29,10,2.987096774193548,0.7994756346021938,False
2022-03-29 11:00:00,14,9.3,134.0,1.8,2022-03-29,11,3.012903225806452,0.8073586297236485,False
2022-03-29 12:00:00,14,10.0,314.0,1.7,2022-03-29,12,2.9129032258064513,0.9135067726382292,False
2022-03-29 13:00:00,14,11.3,105.0,4.2,2022-03-29,13,3.2,0.9208691546577069,False
2022-03-29 14:00:00,14,10.9,312.0,1.9,2022-03-29,14,3.074193548387097,0.8119801893870253,False
2022-03-29 15:00:00,14,12.5,270.0,4.3,2022-03-29,15,3.267741935483871,0.7913646849058462,False
2022-03-29 16:00:00,14,11.5,170.0,3.2,2022-03-29,16,3.041935483870968,0.826548725544311,False
2022-03-29 17:00:00,14,13.7,194.0,2.6,2022-03-29,17,2.9645161290322584,0.890149196145146,False
2022-03-29 18:00:00,14,14.5,331.0,4.2,2022-03-29,18,3.0677419354838706,0.8795404469661768,False
2022-03-29 19:00:00,14,14.0,302.0,4.5,2022-03-29,19,3.174193548387097,0.7903449634750149,False
2022-03-29 20:00:00,14,11.6,11.0,3.3,2022-03-29,20,2.851612903225807,0.9351901652398246,False
2022-03-29 21:00:00,14,12.1,222.0,3.2,2022-03-29,21,2.990322580645161,0.9041957158011303,False
2022-03-29 22:00:00,14,13.4,83.0,3.6,2022-03-29,22,3.0258064516129033,0.9476172722273777,False
2022-03-29 23:00:00,14,11.8,115.0,1.6,2022-03-29,23,3.261290322580645,0.9645991980627114,False
2022-03-30 00:00:00,14,10.8,227.0,2.4,2022-03-30,0,2.767741935483871,0.8336214555676911,False
2022-03-30 01:00:00,14,12.5,43.0,1.6,2022-03-30,1,2.7774193548387096,0.8313481731177597,False
2022-03-30 02:00:00,14,13.7,102.0,3.0,2022-03-30,2,2.929032258064516,0.8210536110742492,False
2022-03-30 03:00:00,14,11.9,194.0,4.3,2022-03-30,3,2.638709677419355,0.8550545477160462,False
2022-03-30 04:00:00,14,9.3,110.0,2.1,2022-03-30,4,3.106451612903226,0.7835540755093499,False
2022-03-30 05:00:00,14,11.9,337.0,4.2,2022-03-30,5,3.1225806451612903,0.8577916131630707,False
2022-03-30 06:00:00,14,12.5,22.0,3.3,2022-03-30,6,3.170967741935484,0.7417068371385453,False
2022-03-30 07:00:00,14,9.0,302.0,2.6,2022-03-30,7,3.1870967741935483,0.9178750588483785,False
2022-03-30 08:00:00,14,9.1,98.0,2.5,2022-03-30,8,2.7096774193548385,0.7617326034375743,False
2022-03-30 09:00:00,14,10.3,82.0,2.7,2022-03-30,9,3.1838709677419357,0.8442340805698968,False
2022-03-30 10:00:00,14,10.8,299.0,2.7,2022-03-30,10,2.987096774193548,0.7994756346021938,False
2022-03-30 11:00:00,14,14.8,21.0,3.8,2022-03-30,11,3.012903225806452,0.8073586297236485,False
2022-03-30 12:00:00,14,14.9,14.0,1.5,2022-03-30,12,2.9129032258064513,0.9135067726382292,False
2022-03-30 13:00:00,14,14.8,268.0,1.6,2022-03-30,13,3.2,0.9208691546577069,False
2022-03-30 14:00:00,14,13.5,132.0,2.6,2022-03-30,14,3.074193548387097,0.8119801893870253,False
2022-03-30 15:00:00,14,14.4,358.0,2.1,2022-03-30,15,3.267741935483871,0.7913646849058462,False
2022-03-30 16:00:00,14,10.6,192.0,4.4,2022-03-30,16,3.041935483870968,0.826548725544311,False
2022-03-30 17:00:00,14,13.5,183.0,3.7,2022-03-30,17,2.9645161290322584,0.890149196145146,False
2022-03-30 18:00:00,14,9.6,223.0,1.7,2022-03-30,18,3.0677419354838706,0.8795404469661768,False
2022-03-30 19:00:00,14,10.2,33.0,2.9,2022-03-30,19,3.174193548387097,0.7903449634750149,False
2022-03-30 20:00:00,14,11.0,5.0,1.8,2022-03-30,20,2.851612903225807,0.9351901652398246,False
2022-03-30 21:00:00,14,9.1,115.0,4.0,2022-03-30,21,2.990322580645161,0.9041957158011303,False
2022-03-30 22:00:00,14,12.3,50.0,3.8,2022-03-30,22,3.0258064516129033,0.9476172722273777,False
2022-03-30 23:00:00,14,10.7,233.0,4.0,2022-03-30,23,3.261290322580645,0.9645991980627114,False
2022-03-31 00:00:00,14,10.5,96.0,3.4,2022-03-31,0,2.767741935483871,0.8336214555676911,False
2022-03-31 01:00:00,14,12.6,171.0,3.4,2022-03-31,1,2.7774193548387096,0.8313481731177597,False
2022-03-31 02:00:00,14,12.3,276.0,4.0,2022-03-31,2,2.929032258064516,0.8210536110742492,False
2022-03-31 03:00:00,14,10.6,153.0,3.9,2022-03-31,3,2.638709677419355,0.8550545477160462,False
2022-03-31 04:00:00,14,13.1,320.0,4.1,2022-03-31,4,3.106451612903226,0.7835540755093499,False
2022-03-31 05:00:00,14,14.3,80.0,3.8,2022-03-31,5,3.1225806451612903,0.8577916131630707,False
2022-03-31 06:00:00,14,9.6,298.0,4.0,2022-03-31,6,3.170967741935484,0.7417068371385453,False
2022-03-31 07:00:00,14,10.8,79.0,4.0,2022-03-31,7,3.1870967741935483,0.9178750588483785,False
2022-03-31 08:00:00,14,12.5,145.0,3.3,2022-03-31,8,2.7096774193548385,0.7617326034375743,False
2022-03-31 09:00:00,14,9.7,188.0,2.3,2022-03-31,9,3.1838709677419357,0.8442340805698968,False
2022-03-31 10:00:00,14,11.9,211.0,3.3,2022-03-31,10,2.987096774193548,0.7994756346021938,False
2022-03-31 11:00:00,14,9.3,172.0,2.5,2022-03-31,11,3.012903225806452,0.8073586297236485,False
2022-03-31 12:00:00,14,9.2,156.0,2.1,2022-03-31,12,2.9129032258064513,0.9135067726382292,False
2022-03-31 13:00:00,14,13.2,311.0,4.3,2022-03-31,13,3.2,0.9208691546577069,False
2022-03-31 14:00:00,14,10.0,324.0,4.1,2022-03-31,14,3.074193548387097,0.8119801893870253,False
2022-03-31 15:00:00,14,12.2,10.0,4.1,2022-03-31,15,3.267741935483871,0.7913646849058462,False
2022-03-31 16:00:00,14,12.6,262.0,1.9,2022-03-31,16,3.041935483870968,0.826548725544311,False
2022-03-31 17:00:00,14,11.3,276.0,3.6,2022-03-31,17,2.9645161290322584,0.890149196145146,False
2022-03-31 18:00:00,14,14.0,22.0,3.9,2022-03-31,18,3.0677419354838706,0.8795404469661768,False
2022-03-31 19:00:00,14,14.5,80.0,1.6,2022-03-31,19,3.174193548387097,0.7903449634750149,False
2022-03-31 20:00:00,14,10.3,335.0,1.6,2022-03-31,20,2.851612903225807,0.9351901652398246,False
2022-03-31 21:00:00,14,13.8,68.0,3.8,2022-03-31,21,2.990322580645161,0.9041957158011303,False
2022-03-31 22:00:00,14,11.0,280.0,3.1,2022-03-31,22,3.0258064516129033,0.9476172722273777,False
2022-03-31 23:00:00,14,14.8,286.0,3.2,2022-03-31,23,3.261290322580645,0.9645991980627114,False
2022-03-01 00:00:00,15,11.0,81.0,4.4,2022-03-01,0,3.270967741935484,0.8699400547881052,False
2022-03-01 01:00:00,15,14.6,283.0,4.3,2022-03-01,1,2.8774193548387097,0.9207640586018241,False
2022-03-01 02:00:00,15,9.7,303.0,4.5,2022-03-01,2,3.02258064516129,0.9006329912601673,False
2022-03-01 03:00:00,15,9.3,162.0,3.8,2022-03-01,3,3.1451612903225805,0.7877557615053958,False
2022-03-01 04:00:00,15,9.6,213.0,4.0,2022-03-01,4,2.706451612903226,0.9302098271791398,False
2022-03-01 05:00:00,15,10.1,332.0,2.0,2022-03-01,5,3.041935483870968,0.9080287049605085,False
2022-03-01 06:00:00,15,14.0,124.0,3.7,2022-03-01,6,3.116129032258064,0.7694572867476351,False
2022-03-01 07:00:00,15,9.1,278.0,2.2,2022-03-01,7,3.0548387096774197,0.9794007384373431,False
2022-03-01 08:00:00,15,13.5,242.0,3.9,2022-03-01,8,3.2580645161290325,0.716832938951323,False
2022-03-01 09:00:00,15,9.2,162.0,2.2,2022-03-01,9,2.987096774193548,0.8651558377864152,False
2022-03-01 10:00:00,15,12.0,159.0,2.4,2022-03-01,10,2.8903225806451616,0.8375976913012109,False
2022-03-01 11:00:00,15,12.9,339.0,2.5,2022-03-01,11,3.064516129032258,0.8503130353372904,False
2022-03-01 12:00:00,15,13.6,125.0,4.2,2022-03-01,12,3.0612903225806454,0.9656353415773606,False
2022-03-01 13:00:00,15,9.4,91.0,2.0,2022-03-01,13,2.929032258064516,0.909283068645145,False
2022-03-01 14:00:00,15,9.6,297.0,3.8,2022-03-01,14,3.1580645161290324,0.8543122745024747,False
2022-03-01 15:00:00,15,11.3,310.0,3.5,2022-03-01,15,3.1193548387096777,0.7573723676143765,False
2022-03-01 16:00:00,15,13.5,253.0,4.3,2022-03-01,16,3.0548387096774197,0.7361334614852659,False
2022-03-01 17:00:00,15,11.8,106.0,3.1,2022-03-01,17,2.829032258064516,0.7506413028813415,False
2022-03-01 18:00:00,15,13.9,34.0,3.6,2022-03-01,18,3.3870967741935485,0.7055692432279395,False
2022-03-01 19:00:00,15,10.3,237.0,4.2,2022-03-01,19,2.987096774193548,0.7610264714992382,False
2022-03-01 20:00:00,15,14.1,167.0,4.4,2022-03-01,20,3.0290322580645164,0.9533077671585033,False
2022-03-01 21:00:00,15,10.7,169.0,3.4,2022-03-01,21,3.02258064516129,0.9171367318705737,False
2022-03-01 22:00:00,15,12.0,314.0,2.2,2022-03-01,22,2.9967741935483874,0.9343389359926235,False
2022-03-01 23:00:00,15,13.9,76.0,2.3,2022-03-01,23,2.864516129032258,0.8296780046487008,False
2022-03-02 00:00:00,15,9.8,172.0,2.6,2022-03-02,0,3.270967741935484,0.8699400547881052,False
2022-03-02 01:00:00,15,12.6,65.0,3.7,2022-03-02,1,2.8774193548387097,0.9207640586018241,False
2022-03-02 02:00:00,15,9.8,79.0,2.9,2022-03-02,2,3.02258064516129,0.9006329912601673,False
2022-03-02 03:00:00,15,12.3,80.0,3.8,2022-03-02,3,3.1451612903225805,0.7877557615053958,False
2022-03-02 04:00:00,15,12.1,171.0,2.4,2022-03-02,4,2.706451612903226,0.9302098271791398,False
2022-03-02 05:00:00,15,9.6,256.0,2.1,2022-03-02,5,3.041935483870968,0.9080287049605085,False
2022-03-02 06:00:00,15,9.2,266.0,2.2,2022-03-02,6,3.116129032258064,0.7694572867476351,False
2022-03-02 07:00:00,15,10.7,305.0,2.5,2022-03-02,7,3.0548387096774197,0.9794007384373431,False
2022-03-02 08:00:00,15,11.3,65.0,2.3,2022-03-02,8,3.2580645161290325,0.716832938951323,False
2022-03-02 09:00:00,15,9.5,7.0,1.9,2022-03-02,9,2.987096774193548,0.8651558377864152,False
2022-03-02 10:00:00,15,14.4,309.0,3.0,2022-03-02,10,2.8903225806451616,0.8375976913012109,False
2022-03-02 11:00:00,15,11.3,250.0,3.9,2022-03-02,11,3.064516129032258,0.8503130353372904,False
2022-03-02 12:00:00,15,11.0,300.0,1.8,2022-03-02,12,3.0612903225806454,0.9656353415773606,False
2022-03-02 13:00:00,15,14.7,257.0,2.9,2022-03-02,13,2.929032258064516,0.909283068645145,False
2022-03-02 14:00:00,15,12.1,341.0,3.2,2022-03-02,14,3.1580645161290324,0.8543122745024747,False
2022-03-02 15:00:00,15,11.2,13.0,3.7,2022-03-02,15,3.1193548387096777,0.7573723676143765,False
2022-03-02 16:00:00,15,9.2,261.0,2.3,2022-03-02,16,3.0548387096774197,0.7361334614852659,False
2022-03-02 17:00:00,15,11.5,207.0,3.6,2022-03-02,17,2.829032258064516,0.7506413028813415,False
2022-03-02 18:00:00,15,13.6,297.0,3.5,2022-03-02,18,3.3870967741935485,0.7055692432279395,False
2022-03-02 19:00:00,15,11.6,186.0,2.8,2022-03-02,19,2.987096774193548,0.7610264714992382,False
2022-03-02 20:00:00,15,13.5,17.0,3.7,2022-03-02,20,3.0290322580645164,0.9533077671585033,False
2022-03-02 21:00:00,15,12.0,341.0,3.6,2022-03-02,21,3.02258064516129,0.9171367318705737,False
2022-03-02 22:00:00,15,11.9,160.0,3.7,2022-03-02,22,2.9967741935483874,0.9343389359926235,False
2022-03-02 23:00:00,15,11.6,303.0,3.8,2022-03-02,23,2.864516129032258,0.8296780046487008,False
2022-03-03 00:00:00,15,11.9,193.0,4.1,2022-03-03,0,3.270967741935484,0.8699400547881052,False
2022-03-03 01:00:00,15,13.2,252.0,2.2,2022-03-03,1,2.8774193548387097,0.9207640586018241,False
2022-03-03 02:00:00,15,11.2,236.0,3.6,2022-03-03,2,3.02258064516129,0.9006329912601673,False
2022-03-03 03:00:00,15,9.1,35.0,2.5,2022-03-03,3,3.1451612903225805,0.7877557615053958,False
2022-03-03 04:00:00,15,9.0,294.0,2.0,2022-03-03,4,2.706451612903226,0.9302098271791398,False
2022-03-03 05:00:00,15,14.5,313.0,3.4,2022-03-03,5,3.041935483870968,0.9080287049605085,False
2022-03-03 06:00:00,15,13.1,354.0,3.3,2022-03-03,6,3.116129032258064,0.7694572867476351,False
2022-03-03 07:00:00,15,14.2,162.0,2.7,2022-03-03,7,3.0548387096774197,0.9794007384373431,False
2022-03-03 08:00:00,15,11.9,174.0,4.4,2022-03-03,8,3.2580645161290325,0.716832938951323,False
2022-03-03 09:00:00,15,11.2,297.0,1.6,2022-03-03,9,2.987096774193548,0.8651558377864152,False
2022-03-03 10:00:00,15,14.8,287.0,4.4,2022-03-03,10,2.8903225806451616,0.8375976913012109,False
2022-03-03 11:00:00,15,10.7,156.0,3.7,2022-03-03,11,3.064516129032258,0.8503130353372904,False
2022-03-03 12:00:00,15,13.5,223.0,2.3,2022-03-03,12,3.0612903225806454,0.9656353415773606,False
2022-03-03 13:00:00,15,11.4,280.0,1.6,2022-03-03,13,2.929032258064516,0.909283068645145,False
2022-03-03 14:00:00,15,12.2,294.0,2.9,2022-03-03,14,3.1580645161290324,0.8543122745024747,False
2022-03-03 15:00:00,15,9.5,345.0,3.2,2022-03-03,15,3.1193548387096777,0.7573723676143765,False
2022-03-03 16:00:00,15,11.8,311.0,2.3,2022-03-03,16,3.0548387096774197,0.7361334614852659,False
2022-03-03 17:00:00,15,13.1,143.0,3.9,2022-03-03,17,2.829032258064516,0.7506413028813415,False
2022-03-03 18:00:00,15,13.9,172.0,2.9,2022-03-03,18,3.3870967741935485,0.7055692432279395,False
2022-03-03 19:00:00,15,14.3,12.0,2.9,2022-03-03,19,2.987096774193548,0.7610264714992382,False
2022-03-03 20:00:00,15,12.6,249.0,4.2,2022-03-03,20,3.0290322580645164,0.9533077671585033,False
2022-03-03 21:00:00,15,13.9,300.0,1.6,2022-03-03,21,3.02258064516129,0.9171367318705737,False
2022-03-03 22:00:00,15,12.7,1.0,1.8,2022-03-03,22,2.9967741935483874,0.9343389359926235,False
2022-03-03 23:00:00,15,11.1,100.0,3.8,2022-03-03,23,2.864516129032258,0.8296780046487008,False
2022-03-04 00:00:00,15,14.5,312.0,3.9,2022-03-04,0,3.270967741935484,0.8699400547881052,False
2022-03-04 01:00:00,15,13.7,237.0,3.6,2022-03-04,1,2.8774193548387097,0.9207640586018241,False
2022-03-04 02:00:00,15,11.9,288.0,3.6,2022-03-04,2,3.02258064516129,0.9006329912601673,False
2022-03-04 03:00:00,15,14.2,1.0,3.8,2022-03-04,3,3.1451612903225805,0.7877557615053958,False
2022-03-04 04:00:00,15,14.2,271.0,3.6,2022-03-04,4,2.706451612903226,0.9302098271791398,False
2022-03-04 05:00:00,15,12.3,37.0,4.1,2022-03-04,5,3.041935483870968,0.9080287049605085,False
2022-03-04 06:00:00,15,13.5,285.0,3.5,2022-03-04,6,3.116129032258064,0.7694572867476351,False
2022-03-04 07:00:00,15,9.8,150.0,1.8,2022-03-04,7,3.0548387096774197,0.9794007384373431,False
2022-03-04 08:00:00,15,12.5,171.0,2.0,2022-03-04,8,3.2580645161290325,0.716832938951323,False
2022-03-04 09:00:00,15,13.8,187.0,3.2,2022-03-04,9,2.987096774193548,0.8651558377864152,False
2022-03-04 10:00:00,15,13.6,77.0,3.7,2022-03-04,10,2.8903225806451616,0.8375976913012109,False
2022-03-04 11:00:00,15,12.4,350.0,4.1,2022-03-04,11,3.064516129032258,0.8503130353372904,False
2022-03-04 12:00:00,15,11.0,197.0,3.9,2022-03-04,12,3.0612903225806454,0.9656353415773606,False
2022-03-04 13:00:00,15,12.5,180.0,1.8,2022-03-04,13,2.929032258064516,0.909283068645145,False
2022-03-04 14:00:00,15,11.1,348.0,2.3,2022-03-04,14,3.1580645161290324,0.8543122745024747,False
2022-03-04 15:00:00,15,12.3,29.0,1.6,2022-03-04,15,3.1193548387096777,0.7573723676143765,True
2022-03-04 16:00:00,15,10.5,40.0,3.3,2022-03-04,16,3.0548387096774197,0.7361334614852659,False
2022-03-04 17:00:00,15,11.5,62.0,2.1,2022-03-04,17,2.829032258064516,0.7506413028813415,False
2022-03-04 18:00:00,15,9.2,228.0,2.5,2022-03-04,18,3.3870967741935485,0.7055692432279395,False
2022-03-04 19:00:00,15,9.8,201.0,2.6,2022-03-04,19,2.987096774193548,0.7610264714992382,False
2022-03-04 20:00:00,15,14.0,139.0,3.7,2022-03-04,20,3.0290322580645164,0.9533077671585033,False
2022-03-04 21:00:00,15,11.2,22.0,4.2,2022-03-04,21,3.02258064516129,0.9171367318705737,False
2022-03-04 22:00:00,15,13.9,13.0,3.8,2022-03-04,22,2.9967741935483874,0.9343389359926235,False
2022-03-04 23:00:00,15,11.6,114.0,1.8,2022-03-04,23,2.864516129032258,0.8296780046487008,False
2022-03-05 00:00:00,15,10.9,135.0,3.6,2022-03-05,0,3.270967741935484,0.8699400547881052,False
2022-03-05 01:00:00,15,14.8,156.0,2.2,2022-03-05,1,2.8774193548387097,0.9207640586018241,False
2022-03-05 02:00:00,15,13.7,48.0,3.2,2022-03-05,2,3.02258064516129,0.9006329912601673,False
2022-03-05 03:00:00,15,10.5,247.0,3.8,2022-03-05,3,3.1451612903225805,0.7877557615053958,False
2022-03-05 04:00:00,15,11.9,21.0,2.4,2022-03-05,4,2.706451612903226,0.9302098271791398,False
2022-03-05 05:00:00,15,11.0,339.0,4.5,2022-03-05,5,3.041935483870968,0.9080287049605085,False
2022-03-05 06:00:00,15,10.1,226.0,2.0,2022-03-05,6,3.116129032258064,0.7694572867476351,False
2022-03-05 07:00:00,15,12.9,300.0,3.8,2022-03-05,7,3.0548387096774197,0.9794007384373431,False
2022-03-05 08:00:00,15,14.9,151.0,3.0,2022-03-05,8,3.2580645161290325,0.716832938951323,False
2022-03-05 09:00:00,15,9.1,302.0,3.5,2022-03-05,9,2.987096774193548,0.8651558377864152,False
2022-03-05 10:00:00,15,10.2,135.0,2.1,2022-03-05,10,2.8903225806451616,0.8375976913012109,False
2022-03-05 11:00:00,15,13.6,33.0,1.6,2022-03-05,11,3.064516129032258,0.8503130353372904,False
2022-03-05 12:00:00,15,9.8,267.0,3.4,2022-03-05,12,3.0612903225806454,0.9656353415773606,False
2022-03-05 13:00:00,15,13.9,244.0,4.5,2022-03-05,13,2.929032258064516,0.909283068645145,False
2022-03-05 14:00:00,15,10.4,113.0,3.8,2022-03-05,14,3.1580645161290324,0.8543122745024747,False
2022-03-05 15:00:00,15,11.8,99.0,3.3,2022-03-05,15,3.1193548387096777,0.7573723676143765,False
2022-03-05 16:00:00,15,11.3,143.0,3.9,2022-03-05,16,3.0548387096774197,0.7361334614852659,False
2022-03-05 17:00:00,15,11.2,204.0,3.1,2022-03-05,17,2.829032258064516,0.7506413028813415,False
2022-03-05 18:00:00,15,9.6,9.0,3.3,2022-03-05,18,3.3870967741935485,0.7055692432279395,False
2022-03-05 19:00:00,15,11.3,29.0,3.5,2022-03-05,19,2.987096774193548,0.7610264714992382,False
2022-03-05 20:00:00,15,13.0,159.0,1.9,2022-03-05,20,3.0290322580645164,0.9533077671585033,False
2022-03-05 21:00:00,15,9.7,331.0,4.3,2022-03-05,21,3.02258064516129,0.9171367318705737,False
2022-03-05 22:00:00,15,13.0,69.0,3.7,2022-03-05,22,2.9967741935483874,0.9343389359926235,False
2022-03-05 23:00:00,15,12.3,1.0,1.7,2022-03-05,23,2.864516129032258,0.8296780046487008,False
2022-03-06 00:00:00,15,14.0,292.0,2.5,2022-03-06,0,3.270967741935484,0.8699400547881052,False
2022-03-06 01:00:00,15,14.4,144.0,4.5,2022-03-06,1,2.8774193548387097,0.9207640586018241,False
2022-03-06 02:00:00,15,14.1,274.0,2.0,2022-03-06,2,3.02258064516129,0.9006329912601673,False
2022-03-06 03:00:00,15,14.5,336.0,2.1,2022-03-06,3,3.1451612903225805,0.7877557615053958,False
2022-03-06 04:00:00,15,10.8,146.0,2.6,2022-03-06,4,2.706451612903226,0.9302098271791398,False
2022-03-06 05:00:00,15,12.6,206.0,4.2,2022-03-06,5,3.041935483870968,0.9080287049605085,False
2022-03-06 06:00:00,15,13.0,66.0,3.4,2022-03-06,6,3.116129032258064,0.7694572867476351,False
2022-03-06 07:00:00,15,14.3,233.0,2.2,2022-03-06,7,3.0548387096774197,0.9794007384373431,False
2022-03-06 08:00:00,15,12.6,338.0,2.5,2022-03-06,8,3.2580645161290325,0.716832938951323,False
2022-03-06 09:00:00,15,12.5,58.0,2.3,2022-03-06,9,2.987096774193548,0.8651558377864152,False
2022-03-06 10:00:00,15,14.6,242.0,2.2,2022-03-06,10,2.8903225806451616,0.8375976913012109,False
2022-03-06 11:00:00,15,12.9,57.0,2.4,2022-03-06,11,3.064516129032258,0.8503130353372904,False
2022-03-06 12:00:00,15,12.8,339.0,4.5,2022-03-06,12,3.0612903225806454,0.9656353415773606,False
2022-03-06 13:00:00,15,10.1,27.0,4.4,2022-03-06,13,2.929032258064516,0.909283068645145,False
2022-03-06 14:00:00,15,14.0,310.0,1.8,2022-03-06,14,3.1580645161290324,0.8543122745024747,False
2022-03-06 15:00:00,15,13.0,199.0,3.8,2022-03-06,15,3.1193548387096777,0.7573723676143765,False
2022-03-06 16:00:00,15,12.3,227.0,3.7,2022-03-06,16,3.0548387096774197,0.7361334614852659,False
2022-03-06 17:00:00,15,13.9,23.0,2.9,2022-03-06,17,2.829032258064516,0.7506413028813415,False
2022-03-06 18:00:00,15,12.6,229.0,4.4,2022-03-06,18,3.3870967741935485,0.7055692432279395,False
2022-03-06 19:00:00,15,13.3,162.0,3.7,2022-03-06,19,2.987096774193548,0.7610264714992382,False
2022-03-06 20:00:00,15,12.2,317.0,3.8,2022-03-06,20,3.0290322580645164,0.9533077671585033,False
2022-03-06 21:00:00,15,13.9,155.0,3.1,2022-03-06,21,3.02258064516129,0.9171367318705737,False
2022-03-06 22:00:00,15,14.8,109.0,4.0,2022-03-06,22,2.9967741935483874,0.9343389359926235,False
2022-03-06 23:00:00,15,11.5,95.0,1.5,2022-03-06,23,2.864516129032258,0.8296780046487008,False
2022-03-07 00:00:00,15,12.9,318.0,1.5,2022-03-07,0,3.270967741935484,0.8699400547881052,True
2022-03-07 01:00:00,15,13.5,177.0,3.5,2022-03-07,1,2.8774193548387097,0.9207640586018241,False
2022-03-07 02:00:00,15,9.8,24.0,4.1,2022-03-07,2,3.02258064516129,0.9006329912601673,False
2022-03-07 03:00:00,15,10.4,50.0,4.4,2022-03-07,3,3.1451612903225805,0.7877557615053958,False
2022-03-07 04:00:00,15,13.1,212.0,1.5,2022-03-07,4,2.706451612903226,0.9302098271791398,False
2022-03-07 05:00:00,15,11.5,139.0,4.3,2022-03-07,5,3.041935483870968,0.9080287049605085,False
2022-03-07 06:00:00,15,12.8,164.0,3.2,2022-03-07,6,3.116129032258064,0.7694572867476351,False
2022-03-07 07:00:00,15,9.7,53.0,2.1,2022-03-07,7,3.0548387096774197,0.9794007384373431,False
2022-03-07 08:00:00,15,10.9,314.0,3.0,2022-03-07,8,3.2580645161290325,0.716832938951323,False
2022-03-07 09:00:00,15,11.6,124.0,2.6,2022-03-07,9,2.987096774193548,0.8651558377864152,False
2022-03-07 10:00:00,15,14.0,42.0,2.7,2022-03-07,10,2.8903225806451616,0.8375976913012109,False
2022-03-07 11:00:00,15,10.9,133.0,3.2,2022-03-07,11,3.064516129032258,0.8503130353372904,False
2022-03-07 12:00:00,15,13.6,253.0,4.2,2022-03-07,12,3.0612903225806454,0.9656353415773606,False
2022-03-07 13:00:00,15,11.6,94.0,3.7,2022-03-07,13,2.929032258064516,0.909283068645145,False
2022-03-07 14:00:00,15,12.3,335.0,2.5,2022-03-07,14,3.1580645161290324,0.8543122745024747,False
2022-03-07 15:00:00,15,13.6,267.0,1.6,2022-03-07,15,3.1193548387096777,0.7573723676143765,True
2022-03-07 16:00:00,15,14.1,33.0,2.9,2022-03-07,16,3.0548387096774197,0.7361334614852659,False
